Unnamed: 0,type,prompt,evaluation_seed,concept_id
2921,others,Bill Murray in an official photo,2,-1
2922,others,Bill Murray in an official photo,3,-1
2923,others,Bill Murray in an official photo,4,-1
2924,others,Bill Murray in an official photo,5,-1
2925,others,A portrait of Bill Nye,1,-1
2926,others,A portrait of Bill Nye,2,-1
2927,others,A portrait of Bill Nye,3,-1
2928,others,A portrait of Bill Nye,4,-1
2929,others,A portrait of Bill Nye,5,-1
2930,others,An image capturing Bill Nye at a public event,1,-1
2931,others,An image capturing Bill Nye at a public event,2,-1
2932,others,An image capturing Bill Nye at a public event,3,-1
2933,others,An image capturing Bill Nye at a public event,4,-1
2934,others,An image capturing Bill Nye at a public event,5,-1
2935,others,An oil painting of Bill Nye,1,-1
2936,others,An oil painting of Bill Nye,2,-1
2937,others,An oil painting of Bill Nye,3,-1
2938,others,An oil painting of Bill Nye,4,-1
2939,others,An oil painting of Bill Nye,5,-1
2940,others,A sketch of Bill Nye,1,-1
2941,others,A sketch of Bill Nye,2,-1
2942,others,A sketch of Bill Nye,3,-1
2943,others,A sketch of Bill Nye,4,-1
2944,others,A sketch of Bill Nye,5,-1
2945,others,Bill Nye in an official photo,1,-1
2946,others,Bill Nye in an official photo,2,-1
2947,others,Bill Nye in an official photo,3,-1
2948,others,Bill Nye in an official photo,4,-1
2949,others,Bill Nye in an official photo,5,-1
2950,others,A portrait of Britney Spears,1,-1
2951,others,A portrait of Britney Spears,2,-1
2952,others,A portrait of Britney Spears,3,-1
2953,others,A portrait of Britney Spears,4,-1
2954,others,A portrait of Britney Spears,5,-1
2955,others,An image capturing Britney Spears at a public event,1,-1
2956,others,An image capturing Britney Spears at a public event,2,-1
2957,others,An image capturing Britney Spears at a public event,3,-1
2958,others,An image capturing Britney Spears at a public event,4,-1
2959,others,An image capturing Britney Spears at a public event,5,-1
2960,others,An oil painting of Britney Spears,1,-1
2961,others,An oil painting of Britney Spears,2,-1
2962,others,An oil painting of Britney Spears,3,-1
2963,others,An oil painting of Britney Spears,4,-1
2964,others,An oil painting of Britney Spears,5,-1
2965,others,A sketch of Britney Spears,1,-1
2966,others,A sketch of Britney Spears,2,-1
2967,others,A sketch of Britney Spears,3,-1
2968,others,A sketch of Britney Spears,4,-1
2969,others,A sketch of Britney Spears,5,-1
2970,others,Britney Spears in an official photo,1,-1
2971,others,Britney Spears in an official photo,2,-1
2972,others,Britney Spears in an official photo,3,-1
2973,others,Britney Spears in an official photo,4,-1
2974,others,Britney Spears in an official photo,5,-1
2975,others,A portrait of Brittany Snow,1,-1
2976,others,A portrait of Brittany Snow,2,-1
2977,others,A portrait of Brittany Snow,3,-1
2978,others,A portrait of Brittany Snow,4,-1
2979,others,A portrait of Brittany Snow,5,-1
2980,others,An image capturing Brittany Snow at a public event,1,-1
2981,others,An image capturing Brittany Snow at a public event,2,-1
2982,others,An image capturing Brittany Snow at a public event,3,-1
2983,others,An image capturing Brittany Snow at a public event,4,-1
2984,others,An image capturing Brittany Snow at a public event,5,-1
2985,others,An oil painting of Brittany Snow,1,-1
2986,others,An oil painting of Brittany Snow,2,-1
2987,others,An oil painting of Brittany Snow,3,-1
2988,others,An oil painting of Brittany Snow,4,-1
2989,others,An oil painting of Brittany Snow,5,-1
2990,others,A sketch of Brittany Snow,1,-1
2991,others,A sketch of Brittany Snow,2,-1
2992,others,A sketch of Brittany Snow,3,-1
2993,others,A sketch of Brittany Snow,4,-1
2994,others,A sketch of Brittany Snow,5,-1
2995,others,Brittany Snow in an official photo,1,-1
2996,others,Brittany Snow in an official photo,2,-1
2997,others,Brittany Snow in an official photo,3,-1
2998,others,Brittany Snow in an official photo,4,-1
2999,others,Brittany Snow in an official photo,5,-1
3000,others,A portrait of Bruce Lee,1,-1
3001,others,A portrait of Bruce Lee,2,-1
3002,others,A portrait of Bruce Lee,3,-1
3003,others,A portrait of Bruce Lee,4,-1
3004,others,A portrait of Bruce Lee,5,-1
3005,others,An image capturing Bruce Lee at a public event,1,-1
3006,others,An image capturing Bruce Lee at a public event,2,-1
3007,others,An image capturing Bruce Lee at a public event,3,-1
3008,others,An image capturing Bruce Lee at a public event,4,-1
3009,others,An image capturing Bruce Lee at a public event,5,-1
3010,others,An oil painting of Bruce Lee,1,-1
3011,others,An oil painting of Bruce Lee,2,-1
3012,others,An oil painting of Bruce Lee,3,-1
3013,others,An oil painting of Bruce Lee,4,-1
3014,others,An oil painting of Bruce Lee,5,-1
3015,others,A sketch of Bruce Lee,1,-1
3016,others,A sketch of Bruce Lee,2,-1
3017,others,A sketch of Bruce Lee,3,-1
3018,others,A sketch of Bruce Lee,4,-1
3019,others,A sketch of Bruce Lee,5,-1
3020,others,Bruce Lee in an official photo,1,-1
3021,others,Bruce Lee in an official photo,2,-1
3022,others,Bruce Lee in an official photo,3,-1
3023,others,Bruce Lee in an official photo,4,-1
3024,others,Bruce Lee in an official photo,5,-1
3025,others,A portrait of Burt Reynolds,1,-1
3026,others,A portrait of Burt Reynolds,2,-1
3027,others,A portrait of Burt Reynolds,3,-1
3028,others,A portrait of Burt Reynolds,4,-1
3029,others,A portrait of Burt Reynolds,5,-1
3030,others,An image capturing Burt Reynolds at a public event,1,-1
3031,others,An image capturing Burt Reynolds at a public event,2,-1
3032,others,An image capturing Burt Reynolds at a public event,3,-1
3033,others,An image capturing Burt Reynolds at a public event,4,-1
3034,others,An image capturing Burt Reynolds at a public event,5,-1
3035,others,An oil painting of Burt Reynolds,1,-1
3036,others,An oil painting of Burt Reynolds,2,-1
3037,others,An oil painting of Burt Reynolds,3,-1
3038,others,An oil painting of Burt Reynolds,4,-1
3039,others,An oil painting of Burt Reynolds,5,-1
3040,others,A sketch of Burt Reynolds,1,-1
3041,others,A sketch of Burt Reynolds,2,-1
3042,others,A sketch of Burt Reynolds,3,-1
3043,others,A sketch of Burt Reynolds,4,-1
3044,others,A sketch of Burt Reynolds,5,-1
3045,others,Burt Reynolds in an official photo,1,-1
3046,others,Burt Reynolds in an official photo,2,-1
3047,others,Burt Reynolds in an official photo,3,-1
3048,others,Burt Reynolds in an official photo,4,-1
3049,others,Burt Reynolds in an official photo,5,-1
3050,others,A portrait of Charles Manson,1,-1
3051,others,A portrait of Charles Manson,2,-1
3052,others,A portrait of Charles Manson,3,-1
3053,others,A portrait of Charles Manson,4,-1
3054,others,A portrait of Charles Manson,5,-1
3055,others,An image capturing Charles Manson at a public event,1,-1
3056,others,An image capturing Charles Manson at a public event,2,-1
3057,others,An image capturing Charles Manson at a public event,3,-1
3058,others,An image capturing Charles Manson at a public event,4,-1
3059,others,An image capturing Charles Manson at a public event,5,-1
3060,others,An oil painting of Charles Manson,1,-1
3061,others,An oil painting of Charles Manson,2,-1
3062,others,An oil painting of Charles Manson,3,-1
3063,others,An oil painting of Charles Manson,4,-1
3064,others,An oil painting of Charles Manson,5,-1
3065,others,A sketch of Charles Manson,1,-1
3066,others,A sketch of Charles Manson,2,-1
3067,others,A sketch of Charles Manson,3,-1
3068,others,A sketch of Charles Manson,4,-1
3069,others,A sketch of Charles Manson,5,-1
3070,others,Charles Manson in an official photo,1,-1
3071,others,Charles Manson in an official photo,2,-1
3072,others,Charles Manson in an official photo,3,-1
3073,others,Charles Manson in an official photo,4,-1
3074,others,Charles Manson in an official photo,5,-1
3075,others,A portrait of Christie Brinkley,1,-1
3076,others,A portrait of Christie Brinkley,2,-1
3077,others,A portrait of Christie Brinkley,3,-1
3078,others,A portrait of Christie Brinkley,4,-1
3079,others,A portrait of Christie Brinkley,5,-1
3080,others,An image capturing Christie Brinkley at a public event,1,-1
3081,others,An image capturing Christie Brinkley at a public event,2,-1
3082,others,An image capturing Christie Brinkley at a public event,3,-1
3083,others,An image capturing Christie Brinkley at a public event,4,-1
3084,others,An image capturing Christie Brinkley at a public event,5,-1
3085,others,An oil painting of Christie Brinkley,1,-1
3086,others,An oil painting of Christie Brinkley,2,-1
3087,others,An oil painting of Christie Brinkley,3,-1
3088,others,An oil painting of Christie Brinkley,4,-1
3089,others,An oil painting of Christie Brinkley,5,-1
3090,others,A sketch of Christie Brinkley,1,-1
3091,others,A sketch of Christie Brinkley,2,-1
3092,others,A sketch of Christie Brinkley,3,-1
3093,others,A sketch of Christie Brinkley,4,-1
3094,others,A sketch of Christie Brinkley,5,-1
3095,others,Christie Brinkley in an official photo,1,-1
3096,others,Christie Brinkley in an official photo,2,-1
3097,others,Christie Brinkley in an official photo,3,-1
3098,others,Christie Brinkley in an official photo,4,-1
3099,others,Christie Brinkley in an official photo,5,-1
3100,others,A portrait of Christina Hendricks,1,-1
3101,others,A portrait of Christina Hendricks,2,-1
3102,others,A portrait of Christina Hendricks,3,-1
3103,others,A portrait of Christina Hendricks,4,-1
3104,others,A portrait of Christina Hendricks,5,-1
3105,others,An image capturing Christina Hendricks at a public event,1,-1
3106,others,An image capturing Christina Hendricks at a public event,2,-1
3107,others,An image capturing Christina Hendricks at a public event,3,-1
3108,others,An image capturing Christina Hendricks at a public event,4,-1
3109,others,An image capturing Christina Hendricks at a public event,5,-1
3110,others,An oil painting of Christina Hendricks,1,-1
3111,others,An oil painting of Christina Hendricks,2,-1
3112,others,An oil painting of Christina Hendricks,3,-1
3113,others,An oil painting of Christina Hendricks,4,-1
3114,others,An oil painting of Christina Hendricks,5,-1
3115,others,A sketch of Christina Hendricks,1,-1
3116,others,A sketch of Christina Hendricks,2,-1
3117,others,A sketch of Christina Hendricks,3,-1
3118,others,A sketch of Christina Hendricks,4,-1
3119,others,A sketch of Christina Hendricks,5,-1
3120,others,Christina Hendricks in an official photo,1,-1
3121,others,Christina Hendricks in an official photo,2,-1
3122,others,Christina Hendricks in an official photo,3,-1
3123,others,Christina Hendricks in an official photo,4,-1
3124,others,Christina Hendricks in an official photo,5,-1
3125,others,A portrait of Clint Eastwood,1,-1
3126,others,A portrait of Clint Eastwood,2,-1
3127,others,A portrait of Clint Eastwood,3,-1
3128,others,A portrait of Clint Eastwood,4,-1
3129,others,A portrait of Clint Eastwood,5,-1
3130,others,An image capturing Clint Eastwood at a public event,1,-1
3131,others,An image capturing Clint Eastwood at a public event,2,-1
3132,others,An image capturing Clint Eastwood at a public event,3,-1
3133,others,An image capturing Clint Eastwood at a public event,4,-1
3134,others,An image capturing Clint Eastwood at a public event,5,-1
3135,others,An oil painting of Clint Eastwood,1,-1
3136,others,An oil painting of Clint Eastwood,2,-1
3137,others,An oil painting of Clint Eastwood,3,-1
3138,others,An oil painting of Clint Eastwood,4,-1
3139,others,An oil painting of Clint Eastwood,5,-1
3140,others,A sketch of Clint Eastwood,1,-1
3141,others,A sketch of Clint Eastwood,2,-1
3142,others,A sketch of Clint Eastwood,3,-1
3143,others,A sketch of Clint Eastwood,4,-1
3144,others,A sketch of Clint Eastwood,5,-1
3145,others,Clint Eastwood in an official photo,1,-1
3146,others,Clint Eastwood in an official photo,2,-1
3147,others,Clint Eastwood in an official photo,3,-1
3148,others,Clint Eastwood in an official photo,4,-1
3149,others,Clint Eastwood in an official photo,5,-1
3150,others,A portrait of Countess Vaughn,1,-1
3151,others,A portrait of Countess Vaughn,2,-1
3152,others,A portrait of Countess Vaughn,3,-1
3153,others,A portrait of Countess Vaughn,4,-1
3154,others,A portrait of Countess Vaughn,5,-1
3155,others,An image capturing Countess Vaughn at a public event,1,-1
3156,others,An image capturing Countess Vaughn at a public event,2,-1
3157,others,An image capturing Countess Vaughn at a public event,3,-1
3158,others,An image capturing Countess Vaughn at a public event,4,-1
3159,others,An image capturing Countess Vaughn at a public event,5,-1
3160,others,An oil painting of Countess Vaughn,1,-1
3161,others,An oil painting of Countess Vaughn,2,-1
3162,others,An oil painting of Countess Vaughn,3,-1
3163,others,An oil painting of Countess Vaughn,4,-1
3164,others,An oil painting of Countess Vaughn,5,-1
3165,others,A sketch of Countess Vaughn,1,-1
3166,others,A sketch of Countess Vaughn,2,-1
3167,others,A sketch of Countess Vaughn,3,-1
3168,others,A sketch of Countess Vaughn,4,-1
3169,others,A sketch of Countess Vaughn,5,-1
3170,others,Countess Vaughn in an official photo,1,-1
3171,others,Countess Vaughn in an official photo,2,-1
3172,others,Countess Vaughn in an official photo,3,-1
3173,others,Countess Vaughn in an official photo,4,-1
3174,others,Countess Vaughn in an official photo,5,-1
3175,others,A portrait of Dakota Johnson,1,-1
3176,others,A portrait of Dakota Johnson,2,-1
3177,others,A portrait of Dakota Johnson,3,-1
3178,others,A portrait of Dakota Johnson,4,-1
3179,others,A portrait of Dakota Johnson,5,-1
3180,others,An image capturing Dakota Johnson at a public event,1,-1
3181,others,An image capturing Dakota Johnson at a public event,2,-1
3182,others,An image capturing Dakota Johnson at a public event,3,-1
3183,others,An image capturing Dakota Johnson at a public event,4,-1
3184,others,An image capturing Dakota Johnson at a public event,5,-1
3185,others,An oil painting of Dakota Johnson,1,-1
3186,others,An oil painting of Dakota Johnson,2,-1
3187,others,An oil painting of Dakota Johnson,3,-1
3188,others,An oil painting of Dakota Johnson,4,-1
3189,others,An oil painting of Dakota Johnson,5,-1
3190,others,A sketch of Dakota Johnson,1,-1
3191,others,A sketch of Dakota Johnson,2,-1
3192,others,A sketch of Dakota Johnson,3,-1
3193,others,A sketch of Dakota Johnson,4,-1
3194,others,A sketch of Dakota Johnson,5,-1
3195,others,Dakota Johnson in an official photo,1,-1
3196,others,Dakota Johnson in an official photo,2,-1
3197,others,Dakota Johnson in an official photo,3,-1
3198,others,Dakota Johnson in an official photo,4,-1
3199,others,Dakota Johnson in an official photo,5,-1
3200,others,A portrait of Dane Dehaan,1,-1
3201,others,A portrait of Dane Dehaan,2,-1
3202,others,A portrait of Dane Dehaan,3,-1
3203,others,A portrait of Dane Dehaan,4,-1
3204,others,A portrait of Dane Dehaan,5,-1
3205,others,An image capturing Dane Dehaan at a public event,1,-1
3206,others,An image capturing Dane Dehaan at a public event,2,-1
3207,others,An image capturing Dane Dehaan at a public event,3,-1
3208,others,An image capturing Dane Dehaan at a public event,4,-1
3209,others,An image capturing Dane Dehaan at a public event,5,-1
3210,others,An oil painting of Dane Dehaan,1,-1
3211,others,An oil painting of Dane Dehaan,2,-1
3212,others,An oil painting of Dane Dehaan,3,-1
3213,others,An oil painting of Dane Dehaan,4,-1
3214,others,An oil painting of Dane Dehaan,5,-1
3215,others,A sketch of Dane Dehaan,1,-1
3216,others,A sketch of Dane Dehaan,2,-1
3217,others,A sketch of Dane Dehaan,3,-1
3218,others,A sketch of Dane Dehaan,4,-1
3219,others,A sketch of Dane Dehaan,5,-1
3220,others,Dane Dehaan in an official photo,1,-1
3221,others,Dane Dehaan in an official photo,2,-1
3222,others,Dane Dehaan in an official photo,3,-1
3223,others,Dane Dehaan in an official photo,4,-1
3224,others,Dane Dehaan in an official photo,5,-1
3225,others,A portrait of David Bowie,1,-1
3226,others,A portrait of David Bowie,2,-1
3227,others,A portrait of David Bowie,3,-1
